categories,diseases,Symptoms,Related Diseases
Gastrointestinal diseases,Glucose/galactose Malabsorption,"failure to thrive

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"dehydration

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"weight loss

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"diarrhea

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"abdominal distention

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"malnutrition

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"hypernatremia

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"vomiting

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"renal insufficiency

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"nephrolithiasis

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"hypercalcemia

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"hyperactive bowel sounds

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"fever

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"hematuria

",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"chronic diarrhea
",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"hypertonic dehydration
",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"malabsorption
",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"metabolic acidosis
",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"glycosuria
",
Gastrointestinal diseases,Glucose/galactose Malabsorption,"abnormal oral glucose tolerance
",
Gastrointestinal diseases,Insulinoma,"seizure

",
Gastrointestinal diseases,Insulinoma,"hyperhidrosis

",
Gastrointestinal diseases,Insulinoma,"tremor

",
Gastrointestinal diseases,Insulinoma,"recurrent hypoglycemia

",
Gastrointestinal diseases,Insulinoma,"nonketotic hypoglycemia

",
Gastrointestinal diseases,Insulinoma,"transient global amnesia

",
Gastrointestinal diseases,Insulinoma,"fasting hyperinsulinemia

",
Gastrointestinal diseases,Insulinoma,"palpitations

",
Gastrointestinal diseases,Insulinoma,"hyperinsulinemic hypoglycemia

",
Gastrointestinal diseases,Insulinoma,"abnormality of the pancreatic islet cells

",
Gastrointestinal diseases,Insulinoma,"pituitary prolactin cell adenoma

",
Gastrointestinal diseases,Insulinoma,"generalized muscle weakness

",
Gastrointestinal diseases,Insulinoma,"polyphagia

",
Gastrointestinal diseases,Insulinoma,"increased body weight

",
Gastrointestinal diseases,Insulinoma,"primary hyperparathyroidism

",
Gastrointestinal diseases,Insulinoma,"reactive hypoglycemia

",
Gastrointestinal diseases,Insulinoma,"zollinger-ellison syndrome

",
Gastrointestinal diseases,Insulinoma,"fluctuations in consciousness

",
Gastrointestinal diseases,Insulinoma,"fatigue

",
Gastrointestinal diseases,Insulinoma,"hearing abnormality

",
Gastrointestinal diseases,Insulinoma,"anxiety

",
Gastrointestinal diseases,Insulinoma,"abnormality of vision

",
Gastrointestinal diseases,Insulinoma,"paresthesia

",
Gastrointestinal diseases,Insulinoma,"insomnia

",
Gastrointestinal diseases,Insulinoma,"lethargy

",
Gastrointestinal diseases,Insulinoma,"coma

",
Gastrointestinal diseases,Insulinoma,"abnormal rapid eye movement sleep

",
Gastrointestinal diseases,Insulinoma,"neuroendocrine neoplasm

",
Gastrointestinal diseases,Insulinoma,"neoplasm of the adrenal gland

",
Gastrointestinal diseases,Insulinoma,"abnormality of pain sensation

",
Gastrointestinal diseases,Insulinoma,"behavioral abnormality
",
Gastrointestinal diseases,Insulinoma,"reduced consciousness/confusion
",
Gastrointestinal diseases,Insulinoma,"hyperinsulinemia
",
Gastrointestinal diseases,Insulinoma,"abnormality of higher mental function
",
Gastrointestinal diseases,"Diaphragmatic Hernia, Congenital","congenital diaphragmatic hernia

",
Gastrointestinal diseases,"Diaphragmatic Hernia, Congenital","intestinal malrotation

",
Gastrointestinal diseases,"Diaphragmatic Hernia, Congenital","respiratory distress

",
Gastrointestinal diseases,"Diaphragmatic Hernia, Congenital","prominent sternum

",
Gastrointestinal diseases,"Diaphragmatic Hernia, Congenital","pulmonary hypoplasia

",
Gastrointestinal diseases,"Diaphragmatic Hernia, Congenital","aplasia/hypoplasia of the diaphragm

",
Gastrointestinal diseases,"Diaphragmatic Hernia, Congenital","hypoxemia

",
Gastrointestinal diseases,"Diaphragmatic Hernia, Congenital","abnormality of cardiovascular system morphology

",
Gastrointestinal diseases,"Permanent Molars, Secondary Retention of","tooth agenesis
",
Gastrointestinal diseases,"Permanent Molars, Secondary Retention of","abnormal dental enamel morphology
",
Gastrointestinal diseases,"Permanent Molars, Secondary Retention of","mandibular prognathia

",
Gastrointestinal diseases,"Permanent Molars, Secondary Retention of","clinodactyly of the 5th finger

",
Gastrointestinal diseases,"Permanent Molars, Secondary Retention of","abnormality of the dentition
",
Gastrointestinal diseases,"Permanent Molars, Secondary Retention of","abnormality of dental enamel
",
Gastrointestinal diseases,"Permanent Molars, Secondary Retention of","reduced number of teeth
",
Gastrointestinal diseases,Diphallia,"bifid scrotum

",
Gastrointestinal diseases,Diphallia,"bifid penis

",
Gastrointestinal diseases,Diphallia,"anal atresia

",
Gastrointestinal diseases,Diphallia,"hypospadias

",
Gastrointestinal diseases,Diphallia,"penoscrotal transposition

",
Gastrointestinal diseases,Diphallia,"distal urethral duplication

",
Gastrointestinal diseases,Diphallia,"ectopic scrotum

",
Gastrointestinal diseases,Diphallia,"inguinal hernia

",
Gastrointestinal diseases,Diphallia,"cryptorchidism

",
Gastrointestinal diseases,Diphallia,"horseshoe kidney

",
Gastrointestinal diseases,Diphallia,"atrial septal defect

",
Gastrointestinal diseases,Diphallia,"renal duplication

",
Gastrointestinal diseases,Diphallia,"ureteral duplication

",
Gastrointestinal diseases,Diphallia,"epispadias

",
Gastrointestinal diseases,Diphallia,"renal malrotation

",
Gastrointestinal diseases,Diphallia,"bladder exstrophy

",
Gastrointestinal diseases,Diphallia,"cloacal exstrophy

",
Gastrointestinal diseases,Diphallia,"abnormal spermatogenesis

",
Gastrointestinal diseases,Diphallia,"abnormality of the pubic bone

",
Gastrointestinal diseases,Diphallia,"scoliosis

",
Gastrointestinal diseases,Diphallia,"hemivertebrae

",
Gastrointestinal diseases,Diphallia,"rectoperineal fistula

",
Gastrointestinal diseases,Diphallia,"butterfly vertebrae

",
Gastrointestinal diseases,Diphallia,"absent thumb

",
Gastrointestinal diseases,Diphallia,"duplicated colon

",
Gastrointestinal diseases,Diphallia,"abnormality of the gastrointestinal tract
",
Gastrointestinal diseases,Diphallia,"abnormal heart morphology
",
Gastrointestinal diseases,Diphallia,"abnormality of the genitourinary system
",
Gastrointestinal diseases,Diphallia,"gastrointestinal duplication
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"delayed speech and language development
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"blindness
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"obesity
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"elevated hepatic transaminase
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"horseshoe kidney
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"myopia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hypodontia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"rod-cone dystrophy
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"postaxial hand polydactyly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hypoplasia of the fovea
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"constriction of peripheral visual field
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"cone/cone-rod dystrophy
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"retinal atrophy
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"retinal thinning
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"overweight
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hyperautofluorescent macular lesion
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"reduced amplitude of dark-adapted bright flash electroretinogram a-wave
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"global developmental delay
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"increased intracranial pressure
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"delayed speech and language development
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"proteinuria
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"obesity
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"elevated hepatic transaminase
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"atrial septal defect
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"asthma
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"micropenis
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hypercholesterolemia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"nyctalopia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"rod-cone dystrophy
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"postaxial hand polydactyly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"intellectual disability, borderline
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"astigmatism
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"constriction of peripheral visual field
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"pancreatitis
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"male hypogonadism
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"preaxial foot polydactyly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"2-3 toe syndactyly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"bilateral cryptorchidism
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hypermetropia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"papilledema
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"retinal vascular tortuosity
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hemeralopia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"macrocephaly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"intellectual disability
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"delayed speech and language development
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"microcephaly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"visual impairment
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"obesity
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"large for gestational age
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"rod-cone dystrophy
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"postaxial foot polydactyly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hypogonadism
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"polyphagia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"macular hypopigmentation
",
Gastrointestinal diseases,"Salivary Gland Adenoma, Pleomorphic","salivary gland neoplasm
",
Gastrointestinal diseases,Gastric Adenocarcinoma and Proximal Polyposis of the Stomach,"abdominal pain
",
Gastrointestinal diseases,Gastric Adenocarcinoma and Proximal Polyposis of the Stomach,"melena
",
Gastrointestinal diseases,Gastric Adenocarcinoma and Proximal Polyposis of the Stomach,"fundic gland polyposis
",
Gastrointestinal diseases,Gastric Adenocarcinoma and Proximal Polyposis of the Stomach,"gastric adenocarcinoma
",
Gastrointestinal diseases,Gastric Adenocarcinoma and Proximal Polyposis of the Stomach,"multiple gastric polyps
",
Gastrointestinal diseases,Gastric Adenocarcinoma and Proximal Polyposis of the Stomach,"abnormal gastric mucosa morphology
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"intellectual disability
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hearing impairment
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"global developmental delay
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"cognitive impairment
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"renal insufficiency
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"recurrent otitis media
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"obesity
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"rod-cone dystrophy
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"respiratory distress
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hypogonadism
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"renal agenesis
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"renal cyst
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"retinal degeneration
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"renal dysplasia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"external genital hypoplasia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"bronchiolitis
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"renal dysplasia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"global developmental delay
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"brachycephaly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"obesity
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"rod-cone dystrophy
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"situs inversus totalis
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hypogonadism
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"postaxial polydactyly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"intellectual disability
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hypospadias
",
Gastrointestinal diseases,Pancreatoblastoma,"vomiting

",
Gastrointestinal diseases,Pancreatoblastoma,"abdominal pain

",
Gastrointestinal diseases,Pancreatoblastoma,"weight loss

",
Gastrointestinal diseases,Pancreatoblastoma,"diarrhea

",
Gastrointestinal diseases,Pancreatoblastoma,"abdominal distention

",
Gastrointestinal diseases,Pancreatoblastoma,"pancreatic calcification

",
Gastrointestinal diseases,Pancreatoblastoma,"elevated maternal serum alpha-fetoprotein

",
Gastrointestinal diseases,Pancreatoblastoma,"jaundice

",
Gastrointestinal diseases,Pancreatoblastoma,"abnormal lymph node morphology
",
Gastrointestinal diseases,Pancreatoblastoma,"abnormality of the lymph nodes
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"intellectual disability
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"global developmental delay
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"obesity
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"rod-cone dystrophy
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"polydactyly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"attenuation of retinal blood vessels
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"bone spicule pigmentation of the retina
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"intellectual disability
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"cataract
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"global developmental delay
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"delayed speech and language development
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"polydipsia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"renal insufficiency
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"strabismus
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"brachydactyly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"rod-cone dystrophy
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"postaxial hand polydactyly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"postaxial foot polydactyly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"truncal obesity
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"astigmatism
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"retinal degeneration
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"irregular menstruation
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"polyphagia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"syndactyly
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hyperglycemia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"attenuation of retinal blood vessels
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"bone spicule pigmentation of the retina
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"intellectual disability
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"renal insufficiency
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"obesity
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"rod-cone dystrophy
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hyposmia
",
Gastrointestinal diseases,Bardet-Biedl Syndrome ,"hypogonadism
",
