categories,diseases,Symptoms,Related Diseases
Blood diseases,Nijmegen Breakage Syndrome,"macrotia
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"microcephaly
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"short stature
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"hearing abnormality
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"attention deficit hyperactivity disorder
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"retrognathia
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"thrombocytopenia
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"cachexia
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"abnormality of chromosome stability
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"upslanted palpebral fissure
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"anal atresia
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"deep philtrum
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"low anterior hairline
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"prominent nasal bridge
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"mental deterioration
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"chronic diarrhea
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"recurrent pneumonia
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"convex nasal ridge
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"abnormal hair quantity
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"sloping forehead
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"anal stenosis
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"prominent nose
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"recurrent sinopulmonary infections
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"autoimmune hemolytic anemia
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"pollakisuria
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"muscle weakness
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"skeletal muscle atrophy
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"cleft palate
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"rhabdomyosarcoma
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"glioma
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"acute leukemia
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"freckling
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"cutaneous photosensitivity
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"abnormality of neuronal migration
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"respiratory failure
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"non-midline cleft lip
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"t-cell lymphoma
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"b-cell lymphoma
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"lymphoma
58
30",
Blood diseases,Nijmegen Breakage Syndrome,"intellectual disability
30",
Blood diseases,Nijmegen Breakage Syndrome,"recurrent respiratory infections
58",
Blood diseases,Nijmegen Breakage Syndrome,"delayed speech and language development
30",
Blood diseases,Nijmegen Breakage Syndrome,"sinusitis
30",
Blood diseases,Nijmegen Breakage Syndrome,"intrauterine growth retardation
30",
Blood diseases,Nijmegen Breakage Syndrome,"premature ovarian insufficiency
30",
Blood diseases,Nijmegen Breakage Syndrome,"micrognathia
30",
Blood diseases,Nijmegen Breakage Syndrome,"bronchiectasis
30",
Blood diseases,Nijmegen Breakage Syndrome,"hemolytic anemia
58",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","nephropathy
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","sinusitis
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","recurrent upper respiratory tract infections
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","inflammation of the large intestine
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","thrombocytopenia
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","hemolytic anemia
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","lymphopenia
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","otitis media
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","epistaxis
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","meningitis
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","gingival bleeding
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","eczema
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","prolonged bleeding time
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","pneumonia
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","diarrhea
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","elevated erythrocyte sedimentation rate
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","iron deficiency anemia
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","decreased circulating total igm
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","increased circulating iga level
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","small vessel vasculitis
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","large vessel vasculitis
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","recurrent lower respiratory tract infections
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","oral bleeding
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","increased circulating ige level
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","decreased mean platelet volume
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","decreased specific anti-polysaccharide antibody level
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","reduced lymphocyte surface expression of cd43
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","abnormal delayed hypersensitivity skin test
30",
Blood diseases,"Wiskott-Aldrich Syndrome, Autosomal Dominant","absent microvilli on the surface of peripheral blood lymphocytes
30",
Blood diseases,Wt Limb-Blood Syndrome,"sensorineural hearing impairment
30",
Blood diseases,Wt Limb-Blood Syndrome,"cryptorchidism
30",
Blood diseases,Wt Limb-Blood Syndrome,"retrognathia
30",
Blood diseases,Wt Limb-Blood Syndrome,"micrognathia
30",
Blood diseases,Wt Limb-Blood Syndrome,"thrombocytopenia
30",
Blood diseases,Wt Limb-Blood Syndrome,"clinodactyly of the 5th finger
30",
Blood diseases,Wt Limb-Blood Syndrome,"leukemia
30",
Blood diseases,Wt Limb-Blood Syndrome,"radioulnar synostosis
30",
Blood diseases,Wt Limb-Blood Syndrome,"short thumb
30",
Blood diseases,Wt Limb-Blood Syndrome,"irregular hyperpigmentation
30",
Blood diseases,Wt Limb-Blood Syndrome,"pancytopenia
30",
Blood diseases,Wt Limb-Blood Syndrome,"short phalanx of finger
30",
Blood diseases,Wt Limb-Blood Syndrome,"absent thumb
30",
Blood diseases,Wt Limb-Blood Syndrome,"joint contracture of the 5th finger
30",
Blood diseases,Wt Limb-Blood Syndrome,"hypoplastic anemia
30",
Blood diseases,Wt Limb-Blood Syndrome,"ulnar deviation of the 3rd finger
30",
Blood diseases,Wt Limb-Blood Syndrome,"ulnar deviation of thumb
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","nystagmus
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","high palate
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","hypertelorism
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","hip dysplasia
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","pes planus
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","short stature
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","low-set ears
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","atrial septal defect
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","pneumothorax
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","joint laxity
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","mitral valve prolapse
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","talipes equinovarus
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","kyphoscoliosis
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","disproportionate tall stature
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","dental crowding
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","laryngomalacia
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","long philtrum
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","pointed chin
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","decreased body weight
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","triangular face
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","right bundle branch block
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","knee flexion contracture
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","hand clenching
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","broad columella
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","tricuspid regurgitation
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","aortic regurgitation
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","broad nasal tip
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","generalized hypotonia
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","entropion
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","bilateral cryptorchidism
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","reduced subcutaneous adipose tissue
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","narrow naris
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iic","biventricular hypertrophy
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","scoliosis
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","high palate
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","coarse facial features
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","hearing impairment
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","inguinal hernia
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","wide nasal bridge
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","short stature
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","thick lower lip vermilion
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","ovoid vertebral bodies
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","short thorax
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","specific learning disability
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","pectus excavatum
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","joint laxity
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","downslanted palpebral fissures
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","brachydactyly
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","clinodactyly of the 5th finger
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","highly arched eyebrow
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","long philtrum
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","hip dislocation
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","proptosis
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","craniosynostosis
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","convex nasal ridge
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","genu varum
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","long eyelashes
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","feeding difficulties
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","lumbar hyperlordosis
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","deep palmar crease
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","cutis laxa
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","broad nasal tip
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","syndactyly
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","prominent nasolabial fold
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","premature sagging cheeks
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iie","copper beaten skull
30",
Blood diseases,"Cutis Laxa, Autosomal Dominant ","scoliosis
30",
Blood diseases,"Cutis Laxa, Autosomal Dominant ","mitral regurgitation
30",
Blood diseases,"Cutis Laxa, Autosomal Dominant ","cutis laxa
30",
Blood diseases,"Cutis Laxa, Autosomal Dominant ","premature skin wrinkling
30",
Blood diseases,Atpva-Related Cutis Laxa,"intellectual disability
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"joint hypermobility
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"excessive wrinkled skin
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"high myopia
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"persistent open anterior fontanelle
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"progeroid facial appearance
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"abnormal isoelectric focusing of serum transferrin
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"abnormal cutaneous elastic fiber morphology
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"hypotonia
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"developmental regression
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"inguinal hernia
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"pes planus
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"strabismus
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"intrauterine growth retardation
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"postnatal growth retardation
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"downslanted palpebral fissures
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"prominent nasal bridge
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"severe global developmental delay
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"wide anterior fontanel
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"pachygyria
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"thick hair
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"generalized-onset seizure
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"focal impaired awareness seizure
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"prominent nasolabial fold
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"thick cerebral cortex
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"secondary microcephaly
30",
Blood diseases,Atpva-Related Cutis Laxa,"primary microcephaly
30",
Blood diseases,Atpva-Related Cutis Laxa,"spasticity
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"frontal bossing
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"ataxia
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"slurred speech
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"congenital hip dislocation
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"dandy-walker malformation
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"long philtrum
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"dystonia
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"blue sclerae
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"abnormal bleeding
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"athetosis
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"inability to walk
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"dysplastic corpus callosum
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"hearing impairment
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"increased susceptibility to fractures
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"abnormal cornea morphology
58
30",
Blood diseases,Atpva-Related Cutis Laxa,"seizure
58",
Blood diseases,Atpva-Related Cutis Laxa,"global developmental delay
58",
Blood diseases,Atpva-Related Cutis Laxa,"corneal opacity
58",
Blood diseases,Atpva-Related Cutis Laxa,"hyperextensible skin
58",
Blood diseases,Atpva-Related Cutis Laxa,"delayed cranial suture closure
58",
Blood diseases,Atpva-Related Cutis Laxa,"cerebellar vermis hypoplasia
58",
Blood diseases,Atpva-Related Cutis Laxa,"postnatal microcephaly
58",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","seizure
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","inguinal hernia
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","hypertelorism
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","hip dysplasia
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","wide nasal bridge
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","delayed speech and language development
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","low-set ears
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","hypertrophic cardiomyopathy
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","pneumothorax
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","mask-like facies
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","kyphoscoliosis
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","disproportionate tall stature
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","pointed chin
30",
Blood diseases,"Cutis Laxa, Autosomal Recessive, Type Iid","redundant skin
30",
